Airfoil [-],AoA [deg],Re [-],C_l [-],C_d [-],C_m [-]
DTU10_AF_013,-095.0,0.0,00.1736,01.2901,00.2490
DTU10_AF_013,-090.0,0.0,00.0000,01.3000,00.2500
DTU10_AF_013,-085.0,0.0,-0.1736,01.2901,00.2490
DTU10_AF_013,-080.0,0.0,-0.3420,01.2608,00.2462
DTU10_AF_013,-075.0,0.0,-0.5000,01.2129,00.2415
DTU10_AF_013,-070.0,0.0,-0.6428,01.1479,00.2349
DTU10_AF_013,-065.0,0.0,-0.7660,01.0678,00.2266
DTU10_AF_013,-060.0,0.0,-0.8660,00.9750,00.2165
DTU10_AF_013,-055.0,0.0,-0.9397,00.8723,00.2048
DTU10_AF_013,-050.0,0.0,-0.9848,00.7629,00.1915
DTU10_AF_013,-045.0,0.0,-1.0000,00.6500,00.1768
DTU10_AF_013,-040.0,0.0,-0.9909,00.5352,00.1416
DTU10_AF_013,-039.0,0.0,-0.9871,00.5109,00.1346
DTU10_AF_013,-038.0,0.0,-0.9732,00.4851,00.1276
DTU10_AF_013,-037.0,0.0,-0.9633,00.4608,00.1205
DTU10_AF_013,-036.0,0.0,-0.9494,00.4322,00.1135
DTU10_AF_013,-035.0,0.0,-0.9356,00.4037,00.0965
DTU10_AF_013,-034.0,0.0,-0.9279,00.3751,00.0794
DTU10_AF_013,-033.0,0.0,-0.9140,00.3457,00.0624
DTU10_AF_013,-032.0,0.0,-0.9055,00.3231,00.0473
DTU10_AF_013,-030.0,0.0,-0.8890,00.2733,00.0351
DTU10_AF_013,-028.0,0.0,-0.8763,00.2296,00.0229
DTU10_AF_013,-026.0,0.0,-0.8510,00.2005,00.0122
DTU10_AF_013,-024.0,0.0,-0.8356,00.1714,00.0015
DTU10_AF_013,-022.0,0.0,-0.8061,00.1476,-0.0070
DTU10_AF_013,-020.0,0.0,-0.7766,00.1238,-0.0154
DTU10_AF_013,-018.0,0.0,-0.7366,00.1047,-0.0208
DTU10_AF_013,-016.0,0.0,-0.6966,00.0856,-0.0263
DTU10_AF_013,-014.0,0.0,-0.6509,00.0707,-0.0275
DTU10_AF_013,-012.0,0.0,-0.6051,00.0559,-0.0287
DTU10_AF_013,-010.0,0.0,-0.5641,00.0445,-0.0259
DTU10_AF_013,-008.0,0.0,-0.5230,00.0330,-0.0231
DTU10_AF_013,-006.0,0.0,-0.3571,00.0259,-0.0371
DTU10_AF_013,-004.0,0.0,-0.1913,00.0188,-0.0511
DTU10_AF_013,-002.0,0.0,00.1184,00.0174,-0.0757
DTU10_AF_013,0000.0,0.0,00.4282,00.0160,-0.1003
DTU10_AF_013,0002.0,0.0,00.7248,00.0161,-0.1184
DTU10_AF_013,0004.0,0.0,01.0047,00.0169,-0.1322
DTU10_AF_013,0006.0,0.0,01.2629,00.0183,-0.1414
DTU10_AF_013,0008.0,0.0,01.4949,00.0206,-0.1460
DTU10_AF_013,0010.0,0.0,01.6847,00.0241,-0.1450
DTU10_AF_013,0012.0,0.0,01.7739,00.0311,-0.1369
DTU10_AF_013,0014.0,0.0,01.7838,00.0584,-0.1324
DTU10_AF_013,0016.0,0.0,01.7537,00.0923,-0.1376
DTU10_AF_013,0018.0,0.0,01.7277,00.1333,-0.1489
DTU10_AF_013,0020.0,0.0,01.7220,00.1820,-0.1629
DTU10_AF_013,0022.0,0.0,01.7400,00.2757,-0.1817
DTU10_AF_013,0024.0,0.0,01.7659,00.3765,-0.2044
DTU10_AF_013,0026.0,0.0,01.7832,00.4685,-0.2268
DTU10_AF_013,0028.0,0.0,01.7804,00.5511,-0.2476
DTU10_AF_013,0030.0,0.0,01.7641,00.6264,-0.2661
DTU10_AF_013,0032.0,0.0,01.7384,00.6942,-0.2825
DTU10_AF_013,0033.0,0.0,01.7348,00.7282,-0.2857
DTU10_AF_013,0034.0,0.0,01.7244,00.7587,-0.2836
DTU10_AF_013,0035.0,0.0,01.7108,00.7848,-0.2815
DTU10_AF_013,0036.0,0.0,01.6855,00.8091,-0.2794
DTU10_AF_013,0037.0,0.0,01.6738,00.8353,-0.2760
DTU10_AF_013,0038.0,0.0,01.6446,00.8562,-0.2707
DTU10_AF_013,0039.0,0.0,01.6113,00.8763,-0.2690
DTU10_AF_013,0040.0,0.0,01.5739,00.8926,-0.2656
DTU10_AF_013,0045.0,0.0,01.3885,00.9839,-0.2533
DTU10_AF_013,0050.0,0.0,01.1317,01.0310,-0.2470
DTU10_AF_013,0055.0,0.0,00.9808,01.0509,-0.2404
DTU10_AF_013,0060.0,0.0,00.8660,01.0749,-0.2353
DTU10_AF_013,0065.0,0.0,00.7660,01.1104,-0.2354
DTU10_AF_013,0070.0,0.0,00.6428,01.1571,-0.2374
DTU10_AF_013,0075.0,0.0,00.5000,01.2129,-0.2415
DTU10_AF_013,0080.0,0.0,00.3420,01.2608,-0.2462
DTU10_AF_013,0085.0,0.0,00.1736,01.2901,-0.2490
DTU10_AF_013,0090.0,0.0,00.0000,01.3000,-0.2500
DTU10_AF_013,0095.0,0.0,-0.1736,01.2901,-0.2490
DTU10_AF_013,0100.0,0.0,-0.3420,01.2608,-0.2462
DTU10_AF_013,0105.0,0.0,-0.5000,01.2129,-0.2415
DTU10_AF_013,0110.0,0.0,-0.6428,01.1479,-0.2349
DTU10_AF_013,0115.0,0.0,-0.7660,01.0678,-0.2266
DTU10_AF_013,0120.0,0.0,-0.8660,00.9750,-0.2165
DTU10_AF_013,0125.0,0.0,-0.9397,00.8723,-0.2048
DTU10_AF_013,0130.0,0.0,-0.9848,00.7629,-0.1915
DTU10_AF_013,0135.0,0.0,-1.0000,00.6500,-0.1768
DTU10_AF_013,0140.0,0.0,-0.9848,00.5371,-0.1607
DTU10_AF_013,0145.0,0.0,-0.9397,00.4277,-0.1434
DTU10_AF_013,0150.0,0.0,-0.8660,00.3250,-0.1250
DTU10_AF_013,0155.0,0.0,-0.7660,00.2322,-0.1057
DTU10_AF_013,0160.0,0.0,-0.6428,00.1521,-0.0855
DTU10_AF_013,0165.0,0.0,-0.5000,00.0871,-0.0647
DTU10_AF_013,0170.0,0.0,-0.3420,00.0392,-0.0434
DTU10_AF_013,0175.0,0.0,-0.1736,00.0099,-0.0218
DTU10_AF_013,0180.0,0.0,00.0000,00.0000,00.0000
DTU10_AF_014,-180.0,0.0,00.0000,00.0000,00.0000
DTU10_AF_014,-175.0,0.0,00.1736,00.0099,00.0218
DTU10_AF_014,-170.0,0.0,00.3420,00.0392,00.0434
DTU10_AF_014,-165.0,0.0,00.5000,00.0871,00.0647
DTU10_AF_014,-160.0,0.0,00.6428,00.1521,00.0855
DTU10_AF_014,-155.0,0.0,00.7660,00.2322,00.1057
DTU10_AF_014,-150.0,0.0,00.8660,00.3250,00.1250
DTU10_AF_014,-145.0,0.0,00.9397,00.4277,00.1434
DTU10_AF_014,-140.0,0.0,00.9848,00.5371,00.1607
DTU10_AF_014,-135.0,0.0,01.0000,00.6500,00.1768
DTU10_AF_014,-130.0,0.0,00.9848,00.7629,00.1915
DTU10_AF_014,-125.0,0.0,00.9397,00.8723,00.2048
DTU10_AF_014,-120.0,0.0,00.8660,00.9750,00.2165
DTU10_AF_014,-115.0,0.0,00.7660,01.0678,00.2266
DTU10_AF_014,-110.0,0.0,00.6428,01.1479,00.2349
DTU10_AF_014,-105.0,0.0,00.5000,01.2129,00.2415
DTU10_AF_014,-100.0,0.0,00.3420,01.2608,00.2462
DTU10_AF_014,-095.0,0.0,00.1736,01.2901,00.2490
DTU10_AF_014,-090.0,0.0,00.0000,01.3000,00.2500
DTU10_AF_014,-085.0,0.0,-0.1736,01.2901,00.2490
DTU10_AF_014,-080.0,0.0,-0.3420,01.2608,00.2462
DTU10_AF_014,-075.0,0.0,-0.5000,01.2129,00.2415
DTU10_AF_014,-070.0,0.0,-0.6428,01.1479,00.2349
DTU10_AF_014,-065.0,0.0,-0.7660,01.0678,00.2266
DTU10_AF_014,-060.0,0.0,-0.8660,00.9750,00.2165
DTU10_AF_014,-055.0,0.0,-0.9397,00.8723,00.2048
DTU10_AF_014,-050.0,0.0,-0.9848,00.7629,00.1915
DTU10_AF_014,-045.0,0.0,-1.0000,00.6500,00.1768
DTU10_AF_014,-040.0,0.0,-1.0038,00.5352,00.1416
DTU10_AF_014,-039.0,0.0,-1.0025,00.5091,00.1346
DTU10_AF_014,-038.0,0.0,-0.9912,00.4851,00.1276
DTU10_AF_014,-037.0,0.0,-0.9864,00.4590,00.1205
DTU10_AF_014,-036.0,0.0,-0.9751,00.4304,00.1135
DTU10_AF_014,-035.0,0.0,-0.9639,00.4019,00.0965
DTU10_AF_014,-034.0,0.0,-0.9562,00.3733,00.0794
DTU10_AF_014,-033.0,0.0,-0.9449,00.3414,00.0624
DTU10_AF_014,-032.0,0.0,-0.9381,00.3175,00.0491
DTU10_AF_014,-030.0,0.0,-0.9230,00.2704,00.0367
DTU10_AF_014,-028.0,0.0,-0.9144,00.2268,00.0243
DTU10_AF_014,-026.0,0.0,-0.8900,00.1978,00.0135
DTU10_AF_014,-024.0,0.0,-0.8756,00.1689,00.0028
DTU10_AF_014,-022.0,0.0,-0.8474,00.1451,-0.0057
DTU10_AF_014,-020.0,0.0,-0.8192,00.1214,-0.0141
DTU10_AF_014,-018.0,0.0,-0.7824,00.1021,-0.0194
DTU10_AF_014,-016.0,0.0,-0.7455,00.0829,-0.0248
DTU10_AF_014,-014.0,0.0,-0.7019,00.0680,-0.0258
DTU10_AF_014,-012.0,0.0,-0.6583,00.0532,-0.0269
DTU10_AF_014,-010.0,0.0,-0.6183,00.0418,-0.0246
DTU10_AF_014,-008.0,0.0,-0.5782,00.0304,-0.0222
DTU10_AF_014,-006.0,0.0,-0.3963,00.0236,-0.0378
DTU10_AF_014,-004.0,0.0,-0.2145,00.0168,-0.0535
DTU10_AF_014,-002.0,0.0,00.0812,00.0155,-0.0740
DTU10_AF_014,0000.0,0.0,00.3769,00.0143,-0.0945
DTU10_AF_014,0002.0,0.0,00.6587,00.0144,-0.1088
DTU10_AF_014,0004.0,0.0,00.9273,00.0150,-0.1197
DTU10_AF_014,0006.0,0.0,01.1785,00.0163,-0.1270
DTU10_AF_014,0008.0,0.0,01.4080,00.0183,-0.1307
DTU10_AF_014,0010.0,0.0,01.6006,00.0215,-0.1295
DTU10_AF_014,0012.0,0.0,01.7173,00.0274,-0.1225
DTU10_AF_014,0014.0,0.0,01.7624,00.0466,-0.1168
DTU10_AF_014,0016.0,0.0,01.7372,00.0762,-0.1181
DTU10_AF_014,0018.0,0.0,01.7089,00.1174,-0.1276
DTU10_AF_014,0020.0,0.0,01.6946,00.1659,-0.1409
DTU10_AF_014,0022.0,0.0,01.7000,00.2557,-0.1600
DTU10_AF_014,0024.0,0.0,01.7102,00.3507,-0.1830
DTU10_AF_014,0026.0,0.0,01.7204,00.4367,-0.2056
DTU10_AF_014,0028.0,0.0,01.7122,00.5139,-0.2262
DTU10_AF_014,0030.0,0.0,01.6943,00.5846,-0.2447
DTU10_AF_014,0032.0,0.0,01.6682,00.6487,-0.2610
DTU10_AF_014,0033.0,0.0,01.6682,00.6835,-0.2651
DTU10_AF_014,0034.0,0.0,01.6544,00.7158,-0.2656
DTU10_AF_014,0035.0,0.0,01.6424,00.7450,-0.2661
DTU10_AF_014,0036.0,0.0,01.6191,00.7696,-0.2665
DTU10_AF_014,0037.0,0.0,01.6119,00.7981,-0.2649
DTU10_AF_014,0038.0,0.0,01.5899,00.8227,-0.2601
DTU10_AF_014,0039.0,0.0,01.5612,00.8436,-0.2587
DTU10_AF_014,0040.0,0.0,01.5260,00.8621,-0.2559
DTU10_AF_014,0045.0,0.0,01.3494,00.9539,-0.2466
DTU10_AF_014,0050.0,0.0,01.1292,01.0040,-0.2421
DTU10_AF_014,0055.0,0.0,00.9808,01.0278,-0.2371
DTU10_AF_014,0060.0,0.0,00.8660,01.0582,-0.2346
DTU10_AF_014,0065.0,0.0,00.7660,01.0989,-0.2347
DTU10_AF_014,0070.0,0.0,00.6428,01.1533,-0.2363
DTU10_AF_014,0075.0,0.0,00.5000,01.2129,-0.2415
DTU10_AF_014,0080.0,0.0,00.3420,01.2608,-0.2462
DTU10_AF_014,0085.0,0.0,00.1736,01.2901,-0.2490
DTU10_AF_014,0090.0,0.0,00.0000,01.3000,-0.2500
DTU10_AF_014,0095.0,0.0,-0.1736,01.2901,-0.2490
DTU10_AF_014,0100.0,0.0,-0.3420,01.2608,-0.2462
DTU10_AF_014,0105.0,0.0,-0.5000,01.2129,-0.2415
DTU10_AF_014,0110.0,0.0,-0.6428,01.1479,-0.2349
DTU10_AF_014,0115.0,0.0,-0.7660,01.0678,-0.2266
DTU10_AF_014,0120.0,0.0,-0.8660,00.9750,-0.2165
DTU10_AF_014,0125.0,0.0,-0.9397,00.8723,-0.2048
DTU10_AF_014,0130.0,0.0,-0.9848,00.7629,-0.1915
DTU10_AF_014,0135.0,0.0,-1.0000,00.6500,-0.1768
DTU10_AF_014,0140.0,0.0,-0.9848,00.5371,-0.1607
DTU10_AF_014,0145.0,0.0,-0.9397,00.4277,-0.1434
DTU10_AF_014,0150.0,0.0,-0.8660,00.3250,-0.1250
DTU10_AF_014,0155.0,0.0,-0.7660,00.2322,-0.1057
DTU10_AF_014,0160.0,0.0,-0.6428,00.1521,-0.0855
DTU10_AF_014,0165.0,0.0,-0.5000,00.0871,-0.0647
DTU10_AF_014,0170.0,0.0,-0.3420,00.0392,-0.0434
DTU10_AF_014,0175.0,0.0,-0.1736,00.0099,-0.0218
DTU10_AF_014,0180.0,0.0,00.0000,00.0000,00.0000
DTU10_AF_015,-180.0,0.0,00.0000,00.0000,00.0000
DTU10_AF_015,-175.0,0.0,00.1736,00.0099,00.0218
DTU10_AF_015,-170.0,0.0,00.3420,00.0392,00.0434
DTU10_AF_015,-165.0,0.0,00.5000,00.0871,00.0647
DTU10_AF_015,-160.0,0.0,00.6428,00.1521,00.0855
DTU10_AF_015,-155.0,0.0,00.7660,00.2322,00.1057
DTU10_AF_015,-150.0,0.0,00.8660,00.3250,00.1250
DTU10_AF_015,-145.0,0.0,00.9397,00.4277,00.1434
DTU10_AF_015,-140.0,0.0,00.9848,00.5371,00.1607
DTU10_AF_015,-135.0,0.0,01.0000,00.6500,00.1768
DTU10_AF_015,-130.0,0.0,00.9848,00.7629,00.1915
DTU10_AF_015,-125.0,0.0,00.9397,00.8723,00.2048
DTU10_AF_015,-120.0,0.0,00.8660,00.9750,00.2165
DTU10_AF_015,-115.0,0.0,00.7660,01.0678,00.2266
DTU10_AF_015,-110.0,0.0,00.6428,01.1479,00.2349
DTU10_AF_015,-105.0,0.0,00.5000,01.2129,00.2415
DTU10_AF_015,-100.0,0.0,00.3420,01.2608,00.2462
DTU10_AF_015,-095.0,0.0,00.1736,01.2901,00.2490
DTU10_AF_015,-090.0,0.0,00.0000,01.3000,00.2500
DTU10_AF_015,-085.0,0.0,-0.1736,01.2901,00.2490
DTU10_AF_015,-080.0,0.0,-0.3420,01.2608,00.2462
DTU10_AF_015,-075.0,0.0,-0.5000,01.2129,00.2415
DTU10_AF_015,-070.0,0.0,-0.6428,01.1479,00.2349
DTU10_AF_015,-065.0,0.0,-0.7660,01.0678,00.2266
DTU10_AF_015,-060.0,0.0,-0.8660,00.9750,00.2165
DTU10_AF_015,-055.0,0.0,-0.9397,00.8723,00.2048
DTU10_AF_015,-050.0,0.0,-0.9848,00.7629,00.1915
DTU10_AF_015,-045.0,0.0,-1.0000,00.6500,00.1768
DTU10_AF_015,-040.0,0.0,-1.0144,00.5352,00.1416
DTU10_AF_015,-039.0,0.0,-1.0153,00.5076,00.1346
DTU10_AF_015,-038.0,0.0,-1.0061,00.4851,00.1276
DTU10_AF_015,-037.0,0.0,-1.0056,00.4575,00.1205
DTU10_AF_015,-036.0,0.0,-0.9964,00.4289,00.1135
DTU10_AF_015,-035.0,0.0,-0.9873,00.4004,00.0965
DTU10_AF_015,-034.0,0.0,-0.9796,00.3718,00.0794
DTU10_AF_015,-033.0,0.0,-0.9705,00.3377,00.0624
DTU10_AF_015,-032.0,0.0,-0.9652,00.3128,00.0505
DTU10_AF_015,-030.0,0.0,-0.9513,00.2679,00.0380
DTU10_AF_015,-028.0,0.0,-0.9459,00.2245,00.0255
DTU10_AF_015,-026.0,0.0,-0.9223,00.1956,00.0147
DTU10_AF_015,-024.0,0.0,-0.9087,00.1668,00.0038
DTU10_AF_015,-022.0,0.0,-0.8816,00.1431,-0.0046
DTU10_AF_015,-020.0,0.0,-0.8546,00.1194,-0.0130
DTU10_AF_015,-018.0,0.0,-0.8203,00.1000,-0.0183
DTU10_AF_015,-016.0,0.0,-0.7861,00.0807,-0.0235
DTU10_AF_015,-014.0,0.0,-0.7443,00.0658,-0.0244
DTU10_AF_015,-012.0,0.0,-0.7025,00.0510,-0.0254
DTU10_AF_015,-010.0,0.0,-0.6632,00.0396,-0.0234
DTU10_AF_015,-008.0,0.0,-0.6239,00.0282,-0.0215
DTU10_AF_015,-006.0,0.0,-0.4288,00.0217,-0.0385
DTU10_AF_015,-004.0,0.0,-0.2337,00.0151,-0.0555
DTU10_AF_015,-002.0,0.0,00.0503,00.0140,-0.0726
DTU10_AF_015,0000.0,0.0,00.3343,00.0128,-0.0897
DTU10_AF_015,0002.0,0.0,00.6039,00.0129,-0.1008
DTU10_AF_015,0004.0,0.0,00.8631,00.0135,-0.1094
DTU10_AF_015,0006.0,0.0,01.1086,00.0147,-0.1151
DTU10_AF_015,0008.0,0.0,01.3360,00.0165,-0.1180
DTU10_AF_015,0010.0,0.0,01.5310,00.0194,-0.1166
DTU10_AF_015,0012.0,0.0,01.6704,00.0244,-0.1106
DTU10_AF_015,0014.0,0.0,01.7447,00.0369,-0.1039
DTU10_AF_015,0016.0,0.0,01.7235,00.0629,-0.1019
DTU10_AF_015,0018.0,0.0,01.6933,00.1043,-0.1099
DTU10_AF_015,0020.0,0.0,01.6720,00.1525,-0.1226
DTU10_AF_015,0022.0,0.0,01.6668,00.2392,-0.1421
DTU10_AF_015,0024.0,0.0,01.6640,00.3292,-0.1653
DTU10_AF_015,0026.0,0.0,01.6684,00.4104,-0.1879
DTU10_AF_015,0028.0,0.0,01.6556,00.4831,-0.2085
DTU10_AF_015,0030.0,0.0,01.6365,00.5500,-0.2269
DTU10_AF_015,0032.0,0.0,01.6100,00.6109,-0.2433
DTU10_AF_015,0033.0,0.0,01.6130,00.6465,-0.2481
DTU10_AF_015,0034.0,0.0,01.5963,00.6802,-0.2507
DTU10_AF_015,0035.0,0.0,01.5857,00.7120,-0.2533
DTU10_AF_015,0036.0,0.0,01.5640,00.7369,-0.2559
DTU10_AF_015,0037.0,0.0,01.5605,00.7672,-0.2558
DTU10_AF_015,0038.0,0.0,01.5445,00.7949,-0.2514
DTU10_AF_015,0039.0,0.0,01.5198,00.8165,-0.2501
DTU10_AF_015,0040.0,0.0,01.4863,00.8368,-0.2478
DTU10_AF_015,0045.0,0.0,01.3170,00.9290,-0.2410
DTU10_AF_015,0050.0,0.0,01.1270,00.9816,-0.2381
DTU10_AF_015,0055.0,0.0,00.9808,01.0086,-0.2343
DTU10_AF_015,0060.0,0.0,00.8660,01.0443,-0.2339
DTU10_AF_015,0065.0,0.0,00.7660,01.0893,-0.2340
DTU10_AF_015,0070.0,0.0,00.6428,01.1501,-0.2355
DTU10_AF_015,0075.0,0.0,00.5000,01.2129,-0.2415
DTU10_AF_015,0080.0,0.0,00.3420,01.2608,-0.2462
DTU10_AF_015,0085.0,0.0,00.1736,01.2901,-0.2490
DTU10_AF_015,0090.0,0.0,00.0000,01.3000,-0.2500
DTU10_AF_015,0095.0,0.0,-0.1736,01.2901,-0.2490
DTU10_AF_015,0100.0,0.0,-0.3420,01.2608,-0.2462
DTU10_AF_015,0105.0,0.0,-0.5000,01.2129,-0.2415
DTU10_AF_015,0110.0,0.0,-0.6428,01.1479,-0.2349
DTU10_AF_015,0115.0,0.0,-0.7660,01.0678,-0.2266
DTU10_AF_015,0120.0,0.0,-0.8660,00.9750,-0.2165
DTU10_AF_015,0125.0,0.0,-0.9397,00.8723,-0.2048
DTU10_AF_015,0130.0,0.0,-0.9848,00.7629,-0.1915
DTU10_AF_015,0135.0,0.0,-1.0000,00.6500,-0.1768
DTU10_AF_015,0140.0,0.0,-0.9848,00.5371,-0.1607
DTU10_AF_015,0145.0,0.0,-0.9397,00.4277,-0.1434
DTU10_AF_015,0150.0,0.0,-0.8660,00.3250,-0.1250
DTU10_AF_015,0155.0,0.0,-0.7660,00.2322,-0.1057
DTU10_AF_015,0160.0,0.0,-0.6428,00.1521,-0.0855
DTU10_AF_015,0165.0,0.0,-0.5000,00.0871,-0.0647
DTU10_AF_015,0170.0,0.0,-0.3420,00.0392,-0.0434
DTU10_AF_015,0175.0,0.0,-0.1736,00.0099,-0.0218
DTU10_AF_015,0180.0,0.0,00.0000,00.0000,00.0000
DTU10_AF_016,-180.0,0.0,00.0000,00.0000,00.0000
DTU10_AF_016,-175.0,0.0,00.1736,00.0100,00.0218
DTU10_AF_016,-170.0,0.0,00.3420,00.0394,00.0434
DTU10_AF_016,-165.0,0.0,00.5000,00.0876,00.0647
DTU10_AF_016,-160.0,0.0,00.6428,00.1530,00.0855
DTU10_AF_016,-155.0,0.0,00.7660,00.2335,00.1057
DTU10_AF_016,-150.0,0.0,00.8660,00.3269,00.1250
DTU10_AF_016,-145.0,0.0,00.9397,00.4302,00.1434
DTU10_AF_016,-140.0,0.0,00.9848,00.5402,00.1607
DTU10_AF_016,-135.0,0.0,01.0000,00.6537,00.1768
DTU10_AF_016,-130.0,0.0,00.9848,00.7673,00.1915
DTU10_AF_016,-125.0,0.0,00.9397,00.8773,00.2048
DTU10_AF_016,-120.0,0.0,00.8660,00.9806,00.2165
DTU10_AF_016,-115.0,0.0,00.7660,01.0739,00.2266
DTU10_AF_016,-110.0,0.0,00.6428,01.1545,00.2349
DTU10_AF_016,-105.0,0.0,00.5000,01.2198,00.2415
DTU10_AF_016,-100.0,0.0,00.3420,01.2680,00.2462
DTU10_AF_016,-095.0,0.0,00.1736,01.2975,00.2490
DTU10_AF_016,-090.0,0.0,00.0000,01.3074,00.2500
DTU10_AF_016,-085.0,0.0,-0.1736,01.2975,00.2490
DTU10_AF_016,-080.0,0.0,-0.3420,01.2680,00.2462
DTU10_AF_016,-075.0,0.0,-0.5000,01.2198,00.2415
DTU10_AF_016,-070.0,0.0,-0.6428,01.1545,00.2349
DTU10_AF_016,-065.0,0.0,-0.7660,01.0739,00.2266
DTU10_AF_016,-060.0,0.0,-0.8660,00.9806,00.2165
DTU10_AF_016,-055.0,0.0,-0.9397,00.8773,00.2048
DTU10_AF_016,-050.0,0.0,-0.9848,00.7673,00.1915
DTU10_AF_016,-045.0,0.0,-1.0000,00.6537,00.1768
DTU10_AF_016,-040.0,0.0,-1.0220,00.5380,00.1416
DTU10_AF_016,-039.0,0.0,-1.0246,00.5095,00.1346
DTU10_AF_016,-038.0,0.0,-1.0173,00.4876,00.1276
DTU10_AF_016,-037.0,0.0,-1.0196,00.4591,00.1205
DTU10_AF_016,-036.0,0.0,-1.0123,00.4304,00.1135
DTU10_AF_016,-035.0,0.0,-1.0050,00.4017,00.0969
DTU10_AF_016,-034.0,0.0,-0.9976,00.3729,00.0798
DTU10_AF_016,-033.0,0.0,-0.9907,00.3372,00.0631
DTU10_AF_016,-032.0,0.0,-0.9868,00.3106,00.0520
DTU10_AF_016,-030.0,0.0,-0.9748,00.2670,00.0393
DTU10_AF_016,-028.0,0.0,-0.9722,00.2231,00.0265
DTU10_AF_016,-026.0,0.0,-0.9503,00.1934,00.0155
DTU10_AF_016,-024.0,0.0,-0.9384,00.1645,00.0045
DTU10_AF_016,-022.0,0.0,-0.9128,00.1408,-0.0039
DTU10_AF_016,-020.0,0.0,-0.8873,00.1172,-0.0123
DTU10_AF_016,-018.0,0.0,-0.8549,00.0978,-0.0174
DTU10_AF_016,-016.0,0.0,-0.8225,00.0785,-0.0225
DTU10_AF_016,-014.0,0.0,-0.7821,00.0636,-0.0233
DTU10_AF_016,-012.0,0.0,-0.7418,00.0489,-0.0241
DTU10_AF_016,-010.0,0.0,-0.6997,00.0376,-0.0229
DTU10_AF_016,-008.0,0.0,-0.6574,00.0263,-0.0217
DTU10_AF_016,-006.0,0.0,-0.4514,00.0201,-0.0394
DTU10_AF_016,-004.0,0.0,-0.2453,00.0139,-0.0573
DTU10_AF_016,-002.0,0.0,00.0300,00.0128,-0.0718
DTU10_AF_016,0000.0,0.0,00.3052,00.0117,-0.0863
DTU10_AF_016,0002.0,0.0,00.5661,00.0118,-0.0951
DTU10_AF_016,0004.0,0.0,00.8187,00.0124,-0.1020
DTU10_AF_016,0006.0,0.0,01.0600,00.0135,-0.1067
DTU10_AF_016,0008.0,0.0,01.2859,00.0151,-0.1090
DTU10_AF_016,0010.0,0.0,01.4830,00.0179,-0.1076
DTU10_AF_016,0012.0,0.0,01.6389,00.0222,-0.1023
DTU10_AF_016,0014.0,0.0,01.7346,00.0300,-0.0950
DTU10_AF_016,0016.0,0.0,01.7180,00.0532,-0.0907
DTU10_AF_016,0018.0,0.0,01.6863,00.0943,-0.0972
DTU10_AF_016,0020.0,0.0,01.6569,00.1419,-0.1094
DTU10_AF_016,0022.0,0.0,01.6415,00.2248,-0.1287
DTU10_AF_016,0024.0,0.0,01.6272,00.3098,-0.1516
DTU10_AF_016,0026.0,0.0,01.6250,00.3867,-0.1740
DTU10_AF_016,0028.0,0.0,01.6072,00.4562,-0.1943
DTU10_AF_016,0030.0,0.0,01.5863,00.5205,-0.2126
DTU10_AF_016,0032.0,0.0,01.5585,00.5800,-0.2289
DTU10_AF_016,0033.0,0.0,01.5622,00.6160,-0.2344
DTU10_AF_016,0034.0,0.0,01.5431,00.6507,-0.2384
DTU10_AF_016,0035.0,0.0,01.5332,00.6842,-0.2425
DTU10_AF_016,0036.0,0.0,01.5122,00.7095,-0.2465
DTU10_AF_016,0037.0,0.0,01.5107,00.7409,-0.2475
DTU10_AF_016,0038.0,0.0,01.4984,00.7708,-0.2437
DTU10_AF_016,0039.0,0.0,01.4764,00.7928,-0.2428
DTU10_AF_016,0040.0,0.0,01.4447,00.8144,-0.2409
DTU10_AF_016,0045.0,0.0,01.2843,00.9079,-0.2364
DTU10_AF_016,0050.0,0.0,01.1200,00.9639,-0.2347
DTU10_AF_016,0055.0,0.0,00.9786,00.9962,-0.2320
DTU10_AF_016,0060.0,0.0,00.8660,01.0384,-0.2332
DTU10_AF_016,0065.0,0.0,00.7660,01.0884,-0.2335
DTU10_AF_016,0070.0,0.0,00.6428,01.1545,-0.2349
DTU10_AF_016,0075.0,0.0,00.5000,01.2198,-0.2415
DTU10_AF_016,0080.0,0.0,00.3420,01.2680,-0.2462
DTU10_AF_016,0085.0,0.0,00.1736,01.2975,-0.2490
DTU10_AF_016,0090.0,0.0,00.0000,01.3074,-0.2500
DTU10_AF_016,0095.0,0.0,-0.1736,01.2975,-0.2490
DTU10_AF_016,0100.0,0.0,-0.3420,01.2680,-0.2462
DTU10_AF_016,0105.0,0.0,-0.5000,01.2198,-0.2415
DTU10_AF_016,0110.0,0.0,-0.6428,01.1545,-0.2349
DTU10_AF_016,0115.0,0.0,-0.7660,01.0739,-0.2266
DTU10_AF_016,0120.0,0.0,-0.8660,00.9806,-0.2165
DTU10_AF_016,0125.0,0.0,-0.9397,00.8773,-0.2048
DTU10_AF_016,0130.0,0.0,-0.9848,00.7673,-0.1915
DTU10_AF_016,0135.0,0.0,-1.0000,00.6537,-0.1768
DTU10_AF_016,0140.0,0.0,-0.9848,00.5402,-0.1607
DTU10_AF_016,0145.0,0.0,-0.9397,00.4302,-0.1434
DTU10_AF_016,0150.0,0.0,-0.8660,00.3269,-0.1250
